state_index,c1e_split,sample_id,source_group,position,replay_ready,missing_replay_fields,replay_packet_path,baseline_action_recoverable,candidate_action_recoverable,teacher_action_recoverable
19220,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3221,1,1,1
19221,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3222,1,1,1
19222,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3223,1,1,1
19223,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3224,1,1,1
19224,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3225,1,1,1
19225,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3226,1,1,1
19226,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3227,1,1,1
19227,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3228,1,1,1
19228,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3229,1,1,1
19229,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3230,1,1,1
19230,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3231,1,1,1
19231,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3232,1,1,1
19232,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3233,1,1,1
19233,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3234,1,1,1
19234,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3235,1,1,1
19235,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3236,1,1,1
19236,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3237,1,1,1
19237,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3238,1,1,1
19238,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3239,1,1,1
19239,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3240,1,1,1
19240,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3241,1,1,1
19241,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3242,1,1,1
19242,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3243,1,1,1
19243,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3244,1,1,1
19244,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3245,1,1,1
19245,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3246,1,1,1
19246,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3247,1,1,1
19247,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3248,1,1,1
19248,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3249,1,1,1
19249,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3250,1,1,1
19250,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3251,1,1,1
19251,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3252,1,1,1
19252,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3253,1,1,1
19253,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3254,1,1,1
19254,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3255,1,1,1
19255,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3256,1,1,1
19256,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3257,1,1,1
19257,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3258,1,1,1
19258,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3259,1,1,1
19259,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3260,1,1,1
19260,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3261,1,1,1
19261,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3262,1,1,1
19262,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3263,1,1,1
19263,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3264,1,1,1
19264,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3265,1,1,1
19265,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3266,1,1,1
19266,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3267,1,1,1
19267,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3268,1,1,1
19268,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3269,1,1,1
19269,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3270,1,1,1
19270,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3271,1,1,1
19271,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3272,1,1,1
19272,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3273,1,1,1
19273,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3274,1,1,1
19274,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3275,1,1,1
19275,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3276,1,1,1
19276,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3277,1,1,1
19277,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3278,1,1,1
19278,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3279,1,1,1
19279,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3280,1,1,1
19280,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3281,1,1,1
19281,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3282,1,1,1
19282,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3283,1,1,1
19283,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3284,1,1,1
19284,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3285,1,1,1
19285,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3286,1,1,1
19286,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3287,1,1,1
19287,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3288,1,1,1
19288,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3289,1,1,1
19289,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3290,1,1,1
19290,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3291,1,1,1
19291,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3292,1,1,1
19292,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3293,1,1,1
19293,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3294,1,1,1
19294,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3295,1,1,1
19295,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3296,1,1,1
19296,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3297,1,1,1
19297,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3298,1,1,1
19298,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3299,1,1,1
19299,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3300,1,1,1
19300,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3301,1,1,1
19301,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3302,1,1,1
19302,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3303,1,1,1
19303,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3304,1,1,1
19304,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3305,1,1,1
19305,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3306,1,1,1
19306,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3307,1,1,1
19307,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3308,1,1,1
19308,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3309,1,1,1
19309,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3310,1,1,1
19310,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3311,1,1,1
19311,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3312,1,1,1
19312,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3313,1,1,1
19313,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3314,1,1,1
19314,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3315,1,1,1
19315,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3316,1,1,1
19316,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3317,1,1,1
19317,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3318,1,1,1
19318,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3319,1,1,1
19319,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3320,1,1,1
19320,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3321,1,1,1
19321,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3322,1,1,1
19322,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3323,1,1,1
19323,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3324,1,1,1
19324,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3325,1,1,1
19325,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3326,1,1,1
19326,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3327,1,1,1
19327,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3328,1,1,1
19328,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3329,1,1,1
19329,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3330,1,1,1
19330,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3331,1,1,1
19331,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3332,1,1,1
19332,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3333,1,1,1
19333,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3334,1,1,1
19334,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3335,1,1,1
19335,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3336,1,1,1
19336,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3337,1,1,1
19337,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3338,1,1,1
19338,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3339,1,1,1
19339,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3340,1,1,1
19340,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3341,1,1,1
19341,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3342,1,1,1
19342,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3343,1,1,1
19343,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3344,1,1,1
19344,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3345,1,1,1
19345,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3346,1,1,1
19346,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3347,1,1,1
19347,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3348,1,1,1
19348,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3349,1,1,1
19349,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3350,1,1,1
19350,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3351,1,1,1
19351,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3352,1,1,1
19352,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3353,1,1,1
19353,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3354,1,1,1
19354,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3355,1,1,1
19355,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3356,1,1,1
19356,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3357,1,1,1
19357,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3358,1,1,1
19358,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3359,1,1,1
19359,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3360,1,1,1
19360,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3361,1,1,1
19361,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3362,1,1,1
19362,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3363,1,1,1
19363,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3364,1,1,1
19364,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3365,1,1,1
19365,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3366,1,1,1
19366,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3367,1,1,1
19367,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3368,1,1,1
19368,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3369,1,1,1
19369,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3370,1,1,1
19370,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3371,1,1,1
19371,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3372,1,1,1
19372,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3373,1,1,1
19373,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3374,1,1,1
19374,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3375,1,1,1
19375,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3376,1,1,1
19376,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3377,1,1,1
19377,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3378,1,1,1
19378,enriched,18,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3379,1,1,1
19379,enriched,19,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3380,1,1,1
19380,enriched,0,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3381,1,1,1
19381,enriched,1,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3382,1,1,1
19382,enriched,2,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3383,1,1,1
19383,enriched,3,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3384,1,1,1
19384,enriched,4,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3385,1,1,1
19385,enriched,5,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3386,1,1,1
19386,enriched,6,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3387,1,1,1
19387,enriched,7,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3388,1,1,1
19388,enriched,8,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3389,1,1,1
19389,enriched,9,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3390,1,1,1
19390,enriched,10,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3391,1,1,1
19391,enriched,11,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3392,1,1,1
19392,enriched,12,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3393,1,1,1
19393,enriched,13,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3394,1,1,1
19394,enriched,14,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3395,1,1,1
19395,enriched,15,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3396,1,1,1
19396,enriched,16,random_off_policy,first,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3397,1,1,1
19397,enriched,17,random_off_policy,second,1,,outputs\hu_turn2_stage8_20k_mc512\random_off_policy.jsonl:3398,1,1,1
